,time,value
0,00-00-00,1
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,1
5,02-30-00,0
6,03-00-00,1
7,03-30-00,0
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,6
14,07-00-00,10
15,07-30-00,45
16,08-00-00,57
17,08-30-00,62
18,09-00-00,54
19,09-30-00,114
20,10-00-00,42
21,10-30-00,23
22,11-00-00,56
23,11-30-00,148
24,12-00-00,87
25,12-30-00,45
26,13-00-00,30
27,13-30-00,34
28,14-00-00,24
29,14-30-00,29
30,15-00-00,49
31,15-30-00,118
32,16-00-00,46
33,16-30-00,56
34,17-00-00,58
35,17-30-00,77
36,18-00-00,83
37,18-30-00,49
38,19-00-00,37
39,19-30-00,79
40,20-00-00,52
41,20-30-00,51
42,21-00-00,46
43,21-30-00,80
44,22-00-00,27
45,22-30-00,24
46,23-00-00,18
47,23-30-00,0
