,time,value
0,00-00-00,19
1,00-30-00,18
2,01-00-00,6
3,01-30-00,0
4,02-00-00,1
5,02-30-00,2
6,03-00-00,1
7,03-30-00,1
8,04-00-00,2
9,04-30-00,1
10,05-00-00,0
11,05-30-00,1
12,06-00-00,1
13,06-30-00,4
14,07-00-00,14
15,07-30-00,35
16,08-00-00,19
17,08-30-00,41
18,09-00-00,72
19,09-30-00,70
20,10-00-00,55
21,10-30-00,57
22,11-00-00,62
23,11-30-00,71
24,12-00-00,80
25,12-30-00,51
26,13-00-00,40
27,13-30-00,54
28,14-00-00,60
29,14-30-00,44
30,15-00-00,41
31,15-30-00,47
32,16-00-00,42
33,16-30-00,78
34,17-00-00,95
35,17-30-00,62
36,18-00-00,44
37,18-30-00,60
38,19-00-00,80
39,19-30-00,52
40,20-00-00,42
41,20-30-00,55
42,21-00-00,46
43,21-30-00,45
44,22-00-00,42
45,22-30-00,52
46,23-00-00,16
47,23-30-00,14
