,time,value
0,00-00-00,1
1,00-30-00,3
2,01-00-00,4
3,01-30-00,0
4,02-00-00,1
5,02-30-00,2
6,03-00-00,1
7,03-30-00,0
8,04-00-00,1
9,04-30-00,3
10,05-00-00,1
11,05-30-00,1
12,06-00-00,1
13,06-30-00,1
14,07-00-00,5
15,07-30-00,22
16,08-00-00,39
17,08-30-00,22
18,09-00-00,5
19,09-30-00,11
20,10-00-00,10
21,10-30-00,14
22,11-00-00,32
23,11-30-00,101
24,12-00-00,49
25,12-30-00,63
26,13-00-00,19
27,13-30-00,10
28,14-00-00,16
29,14-30-00,31
30,15-00-00,38
31,15-30-00,67
32,16-00-00,23
33,16-30-00,18
34,17-00-00,46
35,17-30-00,29
36,18-00-00,15
37,18-30-00,50
38,19-00-00,35
39,19-30-00,21
40,20-00-00,21
41,20-30-00,15
42,21-00-00,7
43,21-30-00,14
44,22-00-00,24
45,22-30-00,26
46,23-00-00,8
47,23-30-00,6
