,time,value
0,00-00-00,4
1,00-30-00,5
2,01-00-00,1
3,01-30-00,1
4,02-00-00,3
5,02-30-00,8
6,03-00-00,6
7,03-30-00,3
8,04-00-00,1
9,04-30-00,2
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,1
14,07-00-00,9
15,07-30-00,23
16,08-00-00,27
17,08-30-00,39
18,09-00-00,31
19,09-30-00,55
20,10-00-00,36
21,10-30-00,41
22,11-00-00,38
23,11-30-00,43
24,12-00-00,110
25,12-30-00,77
26,13-00-00,85
27,13-30-00,70
28,14-00-00,39
29,14-30-00,21
30,15-00-00,51
31,15-30-00,52
32,16-00-00,37
33,16-30-00,60
34,17-00-00,77
35,17-30-00,122
36,18-00-00,60
37,18-30-00,57
38,19-00-00,55
39,19-30-00,31
40,20-00-00,30
41,20-30-00,26
42,21-00-00,22
43,21-30-00,25
44,22-00-00,38
45,22-30-00,28
46,23-00-00,35
47,23-30-00,7
