,time,value
0,00-00-00,1
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,0
14,07-00-00,2
15,07-30-00,15
16,08-00-00,17
17,08-30-00,27
18,09-00-00,31
19,09-30-00,43
20,10-00-00,36
21,10-30-00,40
22,11-00-00,59
23,11-30-00,78
24,12-00-00,50
25,12-30-00,66
26,13-00-00,55
27,13-30-00,51
28,14-00-00,43
29,14-30-00,37
30,15-00-00,86
31,15-30-00,103
32,16-00-00,61
33,16-30-00,91
34,17-00-00,97
35,17-30-00,190
36,18-00-00,180
37,18-30-00,146
38,19-00-00,95
39,19-30-00,50
40,20-00-00,76
41,20-30-00,93
42,21-00-00,100
43,21-30-00,49
44,22-00-00,41
45,22-30-00,46
46,23-00-00,27
47,23-30-00,2
