,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,1
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,0
14,07-00-00,1
15,07-30-00,2
16,08-00-00,8
17,08-30-00,7
18,09-00-00,10
19,09-30-00,14
20,10-00-00,6
21,10-30-00,24
22,11-00-00,43
23,11-30-00,107
24,12-00-00,65
25,12-30-00,56
26,13-00-00,31
27,13-30-00,26
28,14-00-00,42
29,14-30-00,43
30,15-00-00,56
31,15-30-00,70
32,16-00-00,43
33,16-30-00,61
34,17-00-00,58
35,17-30-00,84
36,18-00-00,81
37,18-30-00,81
38,19-00-00,107
39,19-30-00,69
40,20-00-00,43
41,20-30-00,52
42,21-00-00,53
43,21-30-00,31
44,22-00-00,38
45,22-30-00,28
46,23-00-00,13
47,23-30-00,5
