,time,value
0,00-00-00,13
1,00-30-00,14
2,01-00-00,12
3,01-30-00,5
4,02-00-00,1
5,02-30-00,1
6,03-00-00,0
7,03-30-00,4
8,04-00-00,3
9,04-30-00,1
10,05-00-00,0
11,05-30-00,3
12,06-00-00,2
13,06-30-00,4
14,07-00-00,6
15,07-30-00,12
16,08-00-00,36
17,08-30-00,64
18,09-00-00,53
19,09-30-00,44
20,10-00-00,31
21,10-30-00,38
22,11-00-00,39
23,11-30-00,52
24,12-00-00,50
25,12-30-00,56
26,13-00-00,65
27,13-30-00,54
28,14-00-00,49
29,14-30-00,37
30,15-00-00,21
31,15-30-00,39
32,16-00-00,39
33,16-30-00,55
34,17-00-00,47
35,17-30-00,56
36,18-00-00,54
37,18-30-00,69
38,19-00-00,37
39,19-30-00,18
40,20-00-00,24
41,20-30-00,20
42,21-00-00,23
43,21-30-00,19
44,22-00-00,20
45,22-30-00,20
46,23-00-00,9
47,23-30-00,15
