,time,value
0,00-00-00,7
1,00-30-00,4
2,01-00-00,1
3,01-30-00,10
4,02-00-00,5
5,02-30-00,4
6,03-00-00,2
7,03-30-00,1
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,3
13,06-30-00,4
14,07-00-00,2
15,07-30-00,3
16,08-00-00,15
17,08-30-00,29
18,09-00-00,46
19,09-30-00,19
20,10-00-00,19
21,10-30-00,12
22,11-00-00,11
23,11-30-00,36
24,12-00-00,34
25,12-30-00,23
26,13-00-00,27
27,13-30-00,16
28,14-00-00,16
29,14-30-00,23
30,15-00-00,28
31,15-30-00,25
32,16-00-00,15
33,16-30-00,28
34,17-00-00,15
35,17-30-00,31
36,18-00-00,24
37,18-30-00,28
38,19-00-00,16
39,19-30-00,10
40,20-00-00,8
41,20-30-00,23
42,21-00-00,14
43,21-30-00,6
44,22-00-00,14
45,22-30-00,14
46,23-00-00,10
47,23-30-00,4
