,time,value
0,00-00-00,2
1,00-30-00,0
2,01-00-00,0
3,01-30-00,3
4,02-00-00,0
5,02-30-00,1
6,03-00-00,0
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,2
11,05-30-00,0
12,06-00-00,0
13,06-30-00,0
14,07-00-00,2
15,07-30-00,9
16,08-00-00,45
17,08-30-00,38
18,09-00-00,21
19,09-30-00,22
20,10-00-00,22
21,10-30-00,24
22,11-00-00,16
23,11-30-00,23
24,12-00-00,35
25,12-30-00,25
26,13-00-00,4
27,13-30-00,1
28,14-00-00,17
29,14-30-00,11
30,15-00-00,29
31,15-30-00,39
32,16-00-00,25
33,16-30-00,31
34,17-00-00,23
35,17-30-00,30
36,18-00-00,50
37,18-30-00,33
38,19-00-00,38
39,19-30-00,26
40,20-00-00,21
41,20-30-00,19
42,21-00-00,9
43,21-30-00,8
44,22-00-00,17
45,22-30-00,11
46,23-00-00,5
47,23-30-00,3
