,time,value
0,00-00-00,8
1,00-30-00,5
2,01-00-00,8
3,01-30-00,8
4,02-00-00,0
5,02-30-00,0
6,03-00-00,1
7,03-30-00,2
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,0
13,06-30-00,4
14,07-00-00,15
15,07-30-00,148
16,08-00-00,104
17,08-30-00,116
18,09-00-00,77
19,09-30-00,228
20,10-00-00,66
21,10-30-00,107
22,11-00-00,69
23,11-30-00,286
24,12-00-00,98
25,12-30-00,91
26,13-00-00,106
27,13-30-00,223
28,14-00-00,85
29,14-30-00,108
30,15-00-00,102
31,15-30-00,238
32,16-00-00,95
33,16-30-00,122
34,17-00-00,96
35,17-30-00,429
36,18-00-00,181
37,18-30-00,146
38,19-00-00,108
39,19-30-00,197
40,20-00-00,102
41,20-30-00,97
42,21-00-00,155
43,21-30-00,159
44,22-00-00,52
45,22-30-00,45
46,23-00-00,35
47,23-30-00,12
