,time,value
0,00-00-00,8
1,00-30-00,2
2,01-00-00,4
3,01-30-00,5
4,02-00-00,3
5,02-30-00,0
6,03-00-00,1
7,03-30-00,1
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,2
12,06-00-00,1
13,06-30-00,2
14,07-00-00,20
15,07-30-00,59
16,08-00-00,120
17,08-30-00,100
18,09-00-00,115
19,09-30-00,79
20,10-00-00,36
21,10-30-00,29
22,11-00-00,20
23,11-30-00,32
24,12-00-00,28
25,12-30-00,14
26,13-00-00,12
27,13-30-00,8
28,14-00-00,14
29,14-30-00,9
30,15-00-00,13
31,15-30-00,21
32,16-00-00,17
33,16-30-00,30
34,17-00-00,26
35,17-30-00,44
36,18-00-00,66
37,18-30-00,50
38,19-00-00,48
39,19-30-00,38
40,20-00-00,27
41,20-30-00,32
42,21-00-00,29
43,21-30-00,42
44,22-00-00,32
45,22-30-00,20
46,23-00-00,10
47,23-30-00,7
