,time,value
0,00-00-00,3
1,00-30-00,2
2,01-00-00,0
3,01-30-00,2
4,02-00-00,3
5,02-30-00,2
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,3
12,06-00-00,1
13,06-30-00,3
14,07-00-00,16
15,07-30-00,48
16,08-00-00,119
17,08-30-00,114
18,09-00-00,93
19,09-30-00,55
20,10-00-00,33
21,10-30-00,21
22,11-00-00,16
23,11-30-00,17
24,12-00-00,18
25,12-30-00,9
26,13-00-00,17
27,13-30-00,18
28,14-00-00,17
29,14-30-00,14
30,15-00-00,13
31,15-30-00,15
32,16-00-00,21
33,16-30-00,24
34,17-00-00,15
35,17-30-00,37
36,18-00-00,49
37,18-30-00,40
38,19-00-00,41
39,19-30-00,37
40,20-00-00,31
41,20-30-00,36
42,21-00-00,24
43,21-30-00,29
44,22-00-00,14
45,22-30-00,9
46,23-00-00,13
47,23-30-00,7
