,time,value
0,00-00-00,20
1,00-30-00,13
2,01-00-00,16
3,01-30-00,10
4,02-00-00,13
5,02-30-00,15
6,03-00-00,2
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,3
14,07-00-00,11
15,07-30-00,25
16,08-00-00,22
17,08-30-00,51
18,09-00-00,53
19,09-30-00,44
20,10-00-00,34
21,10-30-00,30
22,11-00-00,31
23,11-30-00,43
24,12-00-00,63
25,12-30-00,41
26,13-00-00,34
27,13-30-00,37
28,14-00-00,24
29,14-30-00,33
30,15-00-00,33
31,15-30-00,32
32,16-00-00,25
33,16-30-00,23
34,17-00-00,74
35,17-30-00,78
36,18-00-00,102
37,18-30-00,72
38,19-00-00,48
39,19-30-00,59
40,20-00-00,33
41,20-30-00,45
42,21-00-00,28
43,21-30-00,28
44,22-00-00,20
45,22-30-00,20
46,23-00-00,14
47,23-30-00,6
