,time,value
0,00-00-00,18
1,00-30-00,3
2,01-00-00,8
3,01-30-00,8
4,02-00-00,1
5,02-30-00,4
6,03-00-00,6
7,03-30-00,5
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,2
12,06-00-00,4
13,06-30-00,5
14,07-00-00,23
15,07-30-00,60
16,08-00-00,183
17,08-30-00,197
18,09-00-00,147
19,09-30-00,114
20,10-00-00,85
21,10-30-00,105
22,11-00-00,84
23,11-30-00,116
24,12-00-00,167
25,12-30-00,105
26,13-00-00,88
27,13-30-00,130
28,14-00-00,124
29,14-30-00,80
30,15-00-00,111
31,15-30-00,133
32,16-00-00,99
33,16-30-00,72
34,17-00-00,206
35,17-30-00,250
36,18-00-00,283
37,18-30-00,177
38,19-00-00,89
39,19-30-00,126
40,20-00-00,70
41,20-30-00,64
42,21-00-00,81
43,21-30-00,78
44,22-00-00,70
45,22-30-00,97
46,23-00-00,71
47,23-30-00,21
