,time,value
0,00-00-00,0
1,00-30-00,3
2,01-00-00,2
3,01-30-00,6
4,02-00-00,1
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,2
13,06-30-00,1
14,07-00-00,16
15,07-30-00,28
16,08-00-00,70
17,08-30-00,113
18,09-00-00,132
19,09-30-00,89
20,10-00-00,98
21,10-30-00,71
22,11-00-00,70
23,11-30-00,129
24,12-00-00,100
25,12-30-00,103
26,13-00-00,85
27,13-30-00,79
28,14-00-00,63
29,14-30-00,52
30,15-00-00,79
31,15-30-00,71
32,16-00-00,73
33,16-30-00,99
34,17-00-00,137
35,17-30-00,166
36,18-00-00,224
37,18-30-00,169
38,19-00-00,98
39,19-30-00,107
40,20-00-00,68
41,20-30-00,60
42,21-00-00,58
43,21-30-00,101
44,22-00-00,44
45,22-30-00,37
46,23-00-00,26
47,23-30-00,10
