,time,value
0,00-00-00,2
1,00-30-00,8
2,01-00-00,2
3,01-30-00,7
4,02-00-00,0
5,02-30-00,2
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,1
12,06-00-00,0
13,06-30-00,0
14,07-00-00,4
15,07-30-00,7
16,08-00-00,55
17,08-30-00,70
18,09-00-00,21
19,09-30-00,32
20,10-00-00,27
21,10-30-00,22
22,11-00-00,53
23,11-30-00,89
24,12-00-00,85
25,12-30-00,79
26,13-00-00,25
27,13-30-00,25
28,14-00-00,16
29,14-30-00,50
30,15-00-00,50
31,15-30-00,59
32,16-00-00,42
33,16-30-00,10
34,17-00-00,52
35,17-30-00,48
36,18-00-00,52
37,18-30-00,48
38,19-00-00,34
39,19-30-00,31
40,20-00-00,27
41,20-30-00,19
42,21-00-00,19
43,21-30-00,18
44,22-00-00,30
45,22-30-00,14
46,23-00-00,25
47,23-30-00,3
