,time,value
0,00-00-00,3
1,00-30-00,6
2,01-00-00,1
3,01-30-00,0
4,02-00-00,1
5,02-30-00,1
6,03-00-00,2
7,03-30-00,1
8,04-00-00,4
9,04-30-00,4
10,05-00-00,3
11,05-30-00,0
12,06-00-00,0
13,06-30-00,3
14,07-00-00,5
15,07-30-00,13
16,08-00-00,11
17,08-30-00,23
18,09-00-00,15
19,09-30-00,20
20,10-00-00,31
21,10-30-00,33
22,11-00-00,21
23,11-30-00,39
24,12-00-00,50
25,12-30-00,44
26,13-00-00,35
27,13-30-00,24
28,14-00-00,19
29,14-30-00,20
30,15-00-00,24
31,15-30-00,18
32,16-00-00,16
33,16-30-00,21
34,17-00-00,36
35,17-30-00,44
36,18-00-00,36
37,18-30-00,39
38,19-00-00,36
39,19-30-00,25
40,20-00-00,15
41,20-30-00,22
42,21-00-00,19
43,21-30-00,15
44,22-00-00,20
45,22-30-00,26
46,23-00-00,19
47,23-30-00,4
