,time,value
0,00-00-00,3
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,2
14,07-00-00,24
15,07-30-00,148
16,08-00-00,86
17,08-30-00,54
18,09-00-00,37
19,09-30-00,114
20,10-00-00,57
21,10-30-00,45
22,11-00-00,44
23,11-30-00,110
24,12-00-00,86
25,12-30-00,75
26,13-00-00,67
27,13-30-00,69
28,14-00-00,54
29,14-30-00,33
30,15-00-00,43
31,15-30-00,170
32,16-00-00,57
33,16-30-00,54
34,17-00-00,136
35,17-30-00,130
36,18-00-00,196
37,18-30-00,194
38,19-00-00,70
39,19-30-00,120
40,20-00-00,73
41,20-30-00,95
42,21-00-00,148
43,21-30-00,308
44,22-00-00,129
45,22-30-00,106
46,23-00-00,48
47,23-30-00,4
