,time,value
0,00-00-00,3
1,00-30-00,1
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,1
6,03-00-00,0
7,03-30-00,2
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,1
14,07-00-00,20
15,07-30-00,115
16,08-00-00,85
17,08-30-00,73
18,09-00-00,47
19,09-30-00,96
20,10-00-00,38
21,10-30-00,38
22,11-00-00,49
23,11-30-00,97
24,12-00-00,49
25,12-30-00,74
26,13-00-00,71
27,13-30-00,85
28,14-00-00,67
29,14-30-00,40
30,15-00-00,40
31,15-30-00,150
32,16-00-00,103
33,16-30-00,86
34,17-00-00,118
35,17-30-00,202
36,18-00-00,158
37,18-30-00,124
38,19-00-00,71
39,19-30-00,80
40,20-00-00,55
41,20-30-00,73
42,21-00-00,98
43,21-30-00,225
44,22-00-00,121
45,22-30-00,59
46,23-00-00,28
47,23-30-00,8
