,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,3
7,03-30-00,2
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,3
12,06-00-00,0
13,06-30-00,14
14,07-00-00,42
15,07-30-00,360
16,08-00-00,187
17,08-30-00,224
18,09-00-00,81
19,09-30-00,213
20,10-00-00,83
21,10-30-00,89
22,11-00-00,65
23,11-30-00,204
24,12-00-00,64
25,12-30-00,45
26,13-00-00,75
27,13-30-00,148
28,14-00-00,56
29,14-30-00,54
30,15-00-00,9
31,15-30-00,178
32,16-00-00,51
33,16-30-00,77
34,17-00-00,66
35,17-30-00,96
36,18-00-00,190
37,18-30-00,84
38,19-00-00,109
39,19-30-00,117
40,20-00-00,60
41,20-30-00,98
42,21-00-00,177
43,21-30-00,142
44,22-00-00,129
45,22-30-00,161
46,23-00-00,105
47,23-30-00,26
