,time,value
0,00-00-00,12
1,00-30-00,10
2,01-00-00,7
3,01-30-00,6
4,02-00-00,0
5,02-30-00,4
6,03-00-00,1
7,03-30-00,1
8,04-00-00,1
9,04-30-00,4
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,2
14,07-00-00,22
15,07-30-00,113
16,08-00-00,386
17,08-30-00,684
18,09-00-00,477
19,09-30-00,346
20,10-00-00,161
21,10-30-00,148
22,11-00-00,142
23,11-30-00,167
24,12-00-00,227
25,12-30-00,290
26,13-00-00,303
27,13-30-00,269
28,14-00-00,221
29,14-30-00,166
30,15-00-00,105
31,15-30-00,107
32,16-00-00,113
33,16-30-00,186
34,17-00-00,216
35,17-30-00,289
36,18-00-00,404
37,18-30-00,393
38,19-00-00,381
39,19-30-00,290
40,20-00-00,200
41,20-30-00,181
42,21-00-00,232
43,21-30-00,205
44,22-00-00,148
45,22-30-00,98
46,23-00-00,55
47,23-30-00,19
