,time,value
0,00-00-00,3
1,00-30-00,1
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,1
7,03-30-00,0
8,04-00-00,3
9,04-30-00,2
10,05-00-00,1
11,05-30-00,0
12,06-00-00,0
13,06-30-00,2
14,07-00-00,16
15,07-30-00,70
16,08-00-00,71
17,08-30-00,71
18,09-00-00,80
19,09-30-00,118
20,10-00-00,87
21,10-30-00,57
22,11-00-00,92
23,11-30-00,154
24,12-00-00,79
25,12-30-00,94
26,13-00-00,91
27,13-30-00,169
28,14-00-00,61
29,14-30-00,69
30,15-00-00,88
31,15-30-00,143
32,16-00-00,84
33,16-30-00,78
34,17-00-00,98
35,17-30-00,114
36,18-00-00,142
37,18-30-00,98
38,19-00-00,36
39,19-30-00,51
40,20-00-00,46
41,20-30-00,135
42,21-00-00,42
43,21-30-00,56
44,22-00-00,34
45,22-30-00,29
46,23-00-00,7
47,23-30-00,3
