,time,value
0,00-00-00,5
1,00-30-00,1
2,01-00-00,0
3,01-30-00,2
4,02-00-00,1
5,02-30-00,0
6,03-00-00,2
7,03-30-00,0
8,04-00-00,1
9,04-30-00,0
10,05-00-00,1
11,05-30-00,1
12,06-00-00,2
13,06-30-00,6
14,07-00-00,13
15,07-30-00,46
16,08-00-00,219
17,08-30-00,231
18,09-00-00,71
19,09-30-00,45
20,10-00-00,29
21,10-30-00,31
22,11-00-00,29
23,11-30-00,52
24,12-00-00,69
25,12-30-00,65
26,13-00-00,66
27,13-30-00,80
28,14-00-00,30
29,14-30-00,23
30,15-00-00,32
31,15-30-00,48
32,16-00-00,36
33,16-30-00,40
34,17-00-00,42
35,17-30-00,73
36,18-00-00,125
37,18-30-00,105
38,19-00-00,110
39,19-30-00,63
40,20-00-00,19
41,20-30-00,35
42,21-00-00,13
43,21-30-00,23
44,22-00-00,14
45,22-30-00,22
46,23-00-00,17
47,23-30-00,12
