,time,value
0,00-00-00,0
1,00-30-00,2
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,1
14,07-00-00,6
15,07-30-00,5
16,08-00-00,15
17,08-30-00,33
18,09-00-00,15
19,09-30-00,10
20,10-00-00,4
21,10-30-00,12
22,11-00-00,8
23,11-30-00,11
24,12-00-00,48
25,12-30-00,22
26,13-00-00,26
27,13-30-00,44
28,14-00-00,12
29,14-30-00,5
30,15-00-00,17
31,15-30-00,15
32,16-00-00,16
33,16-30-00,15
34,17-00-00,44
35,17-30-00,57
36,18-00-00,63
37,18-30-00,39
38,19-00-00,31
39,19-30-00,31
40,20-00-00,6
41,20-30-00,13
42,21-00-00,50
43,21-30-00,51
44,22-00-00,14
45,22-30-00,7
46,23-00-00,0
47,23-30-00,3
