,time,value
0,00-00-00,7
1,00-30-00,7
2,01-00-00,1
3,01-30-00,0
4,02-00-00,1
5,02-30-00,0
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,0
14,07-00-00,1
15,07-30-00,6
16,08-00-00,10
17,08-30-00,2
18,09-00-00,3
19,09-30-00,3
20,10-00-00,7
21,10-30-00,12
22,11-00-00,8
23,11-30-00,15
24,12-00-00,11
25,12-30-00,8
26,13-00-00,10
27,13-30-00,12
28,14-00-00,5
29,14-30-00,7
30,15-00-00,9
31,15-30-00,5
32,16-00-00,5
33,16-30-00,6
34,17-00-00,4
35,17-30-00,18
36,18-00-00,13
37,18-30-00,25
38,19-00-00,15
39,19-30-00,4
40,20-00-00,4
41,20-30-00,12
42,21-00-00,9
43,21-30-00,6
44,22-00-00,16
45,22-30-00,9
46,23-00-00,9
47,23-30-00,6
