,time,value
0,00-00-00,12
1,00-30-00,4
2,01-00-00,34
3,01-30-00,15
4,02-00-00,6
5,02-30-00,12
6,03-00-00,7
7,03-30-00,1
8,04-00-00,1
9,04-30-00,1
10,05-00-00,4
11,05-30-00,23
12,06-00-00,2
13,06-30-00,3
14,07-00-00,4
15,07-30-00,36
16,08-00-00,58
17,08-30-00,62
18,09-00-00,125
19,09-30-00,75
20,10-00-00,48
21,10-30-00,45
22,11-00-00,30
23,11-30-00,41
24,12-00-00,59
25,12-30-00,36
26,13-00-00,53
27,13-30-00,33
28,14-00-00,26
29,14-30-00,53
30,15-00-00,56
31,15-30-00,45
32,16-00-00,33
33,16-30-00,66
34,17-00-00,72
35,17-30-00,51
36,18-00-00,92
37,18-30-00,89
38,19-00-00,62
39,19-30-00,46
40,20-00-00,27
41,20-30-00,36
42,21-00-00,27
43,21-30-00,32
44,22-00-00,42
45,22-30-00,28
46,23-00-00,24
47,23-30-00,5
