,time,value
0,00-00-00,7
1,00-30-00,8
2,01-00-00,3
3,01-30-00,5
4,02-00-00,1
5,02-30-00,2
6,03-00-00,2
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,2
12,06-00-00,0
13,06-30-00,5
14,07-00-00,17
15,07-30-00,115
16,08-00-00,190
17,08-30-00,85
18,09-00-00,36
19,09-30-00,130
20,10-00-00,41
21,10-30-00,42
22,11-00-00,67
23,11-30-00,78
24,12-00-00,74
25,12-30-00,60
26,13-00-00,41
27,13-30-00,26
28,14-00-00,34
29,14-30-00,91
30,15-00-00,65
31,15-30-00,87
32,16-00-00,26
33,16-30-00,26
34,17-00-00,91
35,17-30-00,91
36,18-00-00,124
37,18-30-00,88
38,19-00-00,36
39,19-30-00,59
40,20-00-00,41
41,20-30-00,51
42,21-00-00,77
43,21-30-00,124
44,22-00-00,93
45,22-30-00,31
46,23-00-00,17
47,23-30-00,12
