,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,1
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,1
12,06-00-00,0
13,06-30-00,1
14,07-00-00,1
15,07-30-00,3
16,08-00-00,12
17,08-30-00,30
18,09-00-00,14
19,09-30-00,11
20,10-00-00,14
21,10-30-00,13
22,11-00-00,14
23,11-30-00,23
24,12-00-00,16
25,12-30-00,15
26,13-00-00,27
27,13-30-00,13
28,14-00-00,24
29,14-30-00,13
30,15-00-00,15
31,15-30-00,5
32,16-00-00,11
33,16-30-00,32
34,17-00-00,40
35,17-30-00,87
36,18-00-00,46
37,18-30-00,30
38,19-00-00,32
39,19-30-00,55
40,20-00-00,46
41,20-30-00,48
42,21-00-00,37
43,21-30-00,14
44,22-00-00,3
45,22-30-00,1
46,23-00-00,3
47,23-30-00,0
