,time,value
0,00-00-00,5
1,00-30-00,3
2,01-00-00,3
3,01-30-00,4
4,02-00-00,1
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,2
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,1
14,07-00-00,25
15,07-30-00,210
16,08-00-00,114
17,08-30-00,129
18,09-00-00,172
19,09-30-00,165
20,10-00-00,99
21,10-30-00,82
22,11-00-00,61
23,11-30-00,91
24,12-00-00,81
25,12-30-00,104
26,13-00-00,67
27,13-30-00,117
28,14-00-00,66
29,14-30-00,47
30,15-00-00,59
31,15-30-00,104
32,16-00-00,76
33,16-30-00,77
34,17-00-00,95
35,17-30-00,184
36,18-00-00,199
37,18-30-00,186
38,19-00-00,119
39,19-30-00,133
40,20-00-00,72
41,20-30-00,75
42,21-00-00,154
43,21-30-00,207
44,22-00-00,133
45,22-30-00,100
46,23-00-00,83
47,23-30-00,32
