,time,value
0,00-00-00,5
1,00-30-00,4
2,01-00-00,3
3,01-30-00,0
4,02-00-00,0
5,02-30-00,1
6,03-00-00,1
7,03-30-00,0
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,3
13,06-30-00,3
14,07-00-00,1
15,07-30-00,34
16,08-00-00,70
17,08-30-00,91
18,09-00-00,40
19,09-30-00,33
20,10-00-00,22
21,10-30-00,42
22,11-00-00,66
23,11-30-00,109
24,12-00-00,86
25,12-30-00,91
26,13-00-00,31
27,13-30-00,14
28,14-00-00,14
29,14-30-00,40
30,15-00-00,76
31,15-30-00,51
32,16-00-00,46
33,16-30-00,51
34,17-00-00,45
35,17-30-00,44
36,18-00-00,47
37,18-30-00,34
38,19-00-00,82
39,19-30-00,41
40,20-00-00,31
41,20-30-00,22
42,21-00-00,20
43,21-30-00,18
44,22-00-00,15
45,22-30-00,24
46,23-00-00,14
47,23-30-00,3
