,time,value
0,00-00-00,1
1,00-30-00,3
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,2
13,06-30-00,9
14,07-00-00,14
15,07-30-00,59
16,08-00-00,36
17,08-30-00,27
18,09-00-00,9
19,09-30-00,37
20,10-00-00,22
21,10-30-00,8
22,11-00-00,9
23,11-30-00,36
24,12-00-00,28
25,12-30-00,54
26,13-00-00,14
27,13-30-00,66
28,14-00-00,29
29,14-30-00,21
30,15-00-00,24
31,15-30-00,25
32,16-00-00,52
33,16-30-00,32
34,17-00-00,97
35,17-30-00,44
36,18-00-00,99
37,18-30-00,28
38,19-00-00,42
39,19-30-00,23
40,20-00-00,19
41,20-30-00,39
42,21-00-00,48
43,21-30-00,53
44,22-00-00,70
45,22-30-00,49
46,23-00-00,22
47,23-30-00,6
