,time,value
0,00-00-00,13
1,00-30-00,8
2,01-00-00,3
3,01-30-00,6
4,02-00-00,2
5,02-30-00,5
6,03-00-00,0
7,03-30-00,1
8,04-00-00,3
9,04-30-00,0
10,05-00-00,0
11,05-30-00,5
12,06-00-00,7
13,06-30-00,14
14,07-00-00,51
15,07-30-00,179
16,08-00-00,212
17,08-30-00,238
18,09-00-00,157
19,09-30-00,246
20,10-00-00,142
21,10-30-00,96
22,11-00-00,114
23,11-30-00,178
24,12-00-00,131
25,12-30-00,158
26,13-00-00,105
27,13-30-00,185
28,14-00-00,71
29,14-30-00,73
30,15-00-00,102
31,15-30-00,127
32,16-00-00,77
33,16-30-00,72
34,17-00-00,184
35,17-30-00,255
36,18-00-00,247
37,18-30-00,208
38,19-00-00,168
39,19-30-00,204
40,20-00-00,107
41,20-30-00,162
42,21-00-00,296
43,21-30-00,293
44,22-00-00,205
45,22-30-00,123
46,23-00-00,83
47,23-30-00,50
