,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,1
3,01-30-00,1
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,0
14,07-00-00,1
15,07-30-00,1
16,08-00-00,6
17,08-30-00,24
18,09-00-00,22
19,09-30-00,31
20,10-00-00,28
21,10-30-00,24
22,11-00-00,31
23,11-30-00,28
24,12-00-00,42
25,12-30-00,65
26,13-00-00,35
27,13-30-00,49
28,14-00-00,19
29,14-30-00,32
30,15-00-00,28
31,15-30-00,23
32,16-00-00,41
33,16-30-00,45
34,17-00-00,44
35,17-30-00,59
36,18-00-00,58
37,18-30-00,67
38,19-00-00,27
39,19-30-00,31
40,20-00-00,20
41,20-30-00,13
42,21-00-00,8
43,21-30-00,9
44,22-00-00,10
45,22-30-00,6
46,23-00-00,7
47,23-30-00,4
