,time,value
0,00-00-00,5
1,00-30-00,3
2,01-00-00,2
3,01-30-00,1
4,02-00-00,1
5,02-30-00,1
6,03-00-00,0
7,03-30-00,2
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,2
13,06-30-00,2
14,07-00-00,4
15,07-30-00,11
16,08-00-00,14
17,08-30-00,24
18,09-00-00,60
19,09-30-00,59
20,10-00-00,82
21,10-30-00,62
22,11-00-00,54
23,11-30-00,55
24,12-00-00,94
25,12-30-00,84
26,13-00-00,84
27,13-30-00,75
28,14-00-00,79
29,14-30-00,83
30,15-00-00,49
31,15-30-00,47
32,16-00-00,60
33,16-30-00,49
34,17-00-00,81
35,17-30-00,87
36,18-00-00,121
37,18-30-00,133
38,19-00-00,98
39,19-30-00,70
40,20-00-00,42
41,20-30-00,33
42,21-00-00,29
43,21-30-00,38
44,22-00-00,12
45,22-30-00,13
46,23-00-00,10
47,23-30-00,8
