,time,value
0,00-00-00,4
1,00-30-00,3
2,01-00-00,2
3,01-30-00,3
4,02-00-00,1
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,0
14,07-00-00,11
15,07-30-00,48
16,08-00-00,177
17,08-30-00,344
18,09-00-00,262
19,09-30-00,232
20,10-00-00,174
21,10-30-00,123
22,11-00-00,121
23,11-30-00,197
24,12-00-00,225
25,12-30-00,246
26,13-00-00,209
27,13-30-00,259
28,14-00-00,186
29,14-30-00,187
30,15-00-00,149
31,15-30-00,157
32,16-00-00,198
33,16-30-00,202
34,17-00-00,203
35,17-30-00,247
36,18-00-00,293
37,18-30-00,293
38,19-00-00,308
39,19-30-00,279
40,20-00-00,209
41,20-30-00,182
42,21-00-00,130
43,21-30-00,141
44,22-00-00,129
45,22-30-00,119
46,23-00-00,85
47,23-30-00,14
