,time,value
0,00-00-00,8
1,00-30-00,7
2,01-00-00,2
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,2
9,04-30-00,4
10,05-00-00,0
11,05-30-00,0
12,06-00-00,4
13,06-30-00,3
14,07-00-00,40
15,07-30-00,124
16,08-00-00,71
17,08-30-00,51
18,09-00-00,19
19,09-30-00,43
20,10-00-00,64
21,10-30-00,23
22,11-00-00,20
23,11-30-00,48
24,12-00-00,42
25,12-30-00,30
26,13-00-00,17
27,13-30-00,26
28,14-00-00,21
29,14-30-00,17
30,15-00-00,10
31,15-30-00,24
32,16-00-00,27
33,16-30-00,17
34,17-00-00,35
35,17-30-00,43
36,18-00-00,66
37,18-30-00,50
38,19-00-00,35
39,19-30-00,23
40,20-00-00,23
41,20-30-00,35
42,21-00-00,22
43,21-30-00,35
44,22-00-00,48
45,22-30-00,43
46,23-00-00,47
47,23-30-00,19
