,time,value
0,00-00-00,8
1,00-30-00,4
2,01-00-00,5
3,01-30-00,4
4,02-00-00,5
5,02-30-00,4
6,03-00-00,3
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,2
11,05-30-00,0
12,06-00-00,0
13,06-30-00,1
14,07-00-00,0
15,07-30-00,22
16,08-00-00,31
17,08-30-00,46
18,09-00-00,42
19,09-30-00,68
20,10-00-00,32
21,10-30-00,21
22,11-00-00,40
23,11-30-00,47
24,12-00-00,59
25,12-30-00,61
26,13-00-00,52
27,13-30-00,41
28,14-00-00,46
29,14-30-00,35
30,15-00-00,35
31,15-30-00,21
32,16-00-00,47
33,16-30-00,30
34,17-00-00,78
35,17-30-00,82
36,18-00-00,90
37,18-30-00,62
38,19-00-00,42
39,19-30-00,32
40,20-00-00,64
41,20-30-00,39
42,21-00-00,40
43,21-30-00,22
44,22-00-00,25
45,22-30-00,23
46,23-00-00,13
47,23-30-00,3
