,time,value
0,00-00-00,8
1,00-30-00,1
2,01-00-00,5
3,01-30-00,0
4,02-00-00,11
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,2
11,05-30-00,1
12,06-00-00,2
13,06-30-00,8
14,07-00-00,17
15,07-30-00,44
16,08-00-00,145
17,08-30-00,278
18,09-00-00,220
19,09-30-00,148
20,10-00-00,88
21,10-30-00,103
22,11-00-00,68
23,11-30-00,90
24,12-00-00,86
25,12-30-00,109
26,13-00-00,89
27,13-30-00,150
28,14-00-00,94
29,14-30-00,73
30,15-00-00,70
31,15-30-00,67
32,16-00-00,74
33,16-30-00,82
34,17-00-00,117
35,17-30-00,191
36,18-00-00,130
37,18-30-00,121
38,19-00-00,71
39,19-30-00,59
40,20-00-00,39
41,20-30-00,44
42,21-00-00,48
43,21-30-00,51
44,22-00-00,27
45,22-30-00,32
46,23-00-00,23
47,23-30-00,12
