,time,value
0,00-00-00,1
1,00-30-00,0
2,01-00-00,1
3,01-30-00,0
4,02-00-00,2
5,02-30-00,0
6,03-00-00,1
7,03-30-00,1
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,0
13,06-30-00,0
14,07-00-00,3
15,07-30-00,1
16,08-00-00,6
17,08-30-00,3
18,09-00-00,1
19,09-30-00,10
20,10-00-00,5
21,10-30-00,2
22,11-00-00,10
23,11-30-00,5
24,12-00-00,20
25,12-30-00,26
26,13-00-00,5
27,13-30-00,7
28,14-00-00,14
29,14-30-00,5
30,15-00-00,55
31,15-30-00,8
32,16-00-00,17
33,16-30-00,11
34,17-00-00,14
35,17-30-00,42
36,18-00-00,78
37,18-30-00,27
38,19-00-00,23
39,19-30-00,12
40,20-00-00,8
41,20-30-00,12
42,21-00-00,6
43,21-30-00,4
44,22-00-00,8
45,22-30-00,3
46,23-00-00,5
47,23-30-00,4
