,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,1
12,06-00-00,1
13,06-30-00,4
14,07-00-00,20
15,07-30-00,75
16,08-00-00,59
17,08-30-00,46
18,09-00-00,22
19,09-30-00,30
20,10-00-00,26
21,10-30-00,24
22,11-00-00,18
23,11-30-00,19
24,12-00-00,25
25,12-30-00,9
26,13-00-00,17
27,13-30-00,19
28,14-00-00,26
29,14-30-00,16
30,15-00-00,2
31,15-30-00,24
32,16-00-00,24
33,16-30-00,23
34,17-00-00,19
35,17-30-00,30
36,18-00-00,64
37,18-30-00,25
38,19-00-00,31
39,19-30-00,42
40,20-00-00,18
41,20-30-00,54
42,21-00-00,85
43,21-30-00,84
44,22-00-00,80
45,22-30-00,66
46,23-00-00,40
47,23-30-00,27
