,time,value
0,00-00-00,7
1,00-30-00,7
2,01-00-00,3
3,01-30-00,6
4,02-00-00,3
5,02-30-00,2
6,03-00-00,3
7,03-30-00,2
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,1
12,06-00-00,2
13,06-30-00,3
14,07-00-00,10
15,07-30-00,67
16,08-00-00,267
17,08-30-00,329
18,09-00-00,290
19,09-30-00,335
20,10-00-00,143
21,10-30-00,169
22,11-00-00,120
23,11-30-00,190
24,12-00-00,195
25,12-30-00,266
26,13-00-00,231
27,13-30-00,291
28,14-00-00,203
29,14-30-00,187
30,15-00-00,118
31,15-30-00,137
32,16-00-00,87
33,16-30-00,180
34,17-00-00,182
35,17-30-00,263
36,18-00-00,259
37,18-30-00,291
38,19-00-00,281
39,19-30-00,220
40,20-00-00,246
41,20-30-00,206
42,21-00-00,156
43,21-30-00,158
44,22-00-00,118
45,22-30-00,125
46,23-00-00,76
47,23-30-00,24
