,time,value
0,00-00-00,15
1,00-30-00,15
2,01-00-00,6
3,01-30-00,2
4,02-00-00,1
5,02-30-00,3
6,03-00-00,2
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,3
14,07-00-00,12
15,07-30-00,66
16,08-00-00,128
17,08-30-00,209
18,09-00-00,309
19,09-30-00,213
20,10-00-00,146
21,10-30-00,127
22,11-00-00,131
23,11-30-00,148
24,12-00-00,225
25,12-30-00,234
26,13-00-00,203
27,13-30-00,224
28,14-00-00,113
29,14-30-00,102
30,15-00-00,79
31,15-30-00,116
32,16-00-00,99
33,16-30-00,115
34,17-00-00,158
35,17-30-00,214
36,18-00-00,243
37,18-30-00,246
38,19-00-00,166
39,19-30-00,161
40,20-00-00,109
41,20-30-00,116
42,21-00-00,57
43,21-30-00,45
44,22-00-00,101
45,22-30-00,62
46,23-00-00,64
47,23-30-00,15
