,time,value
0,00-00-00,1
1,00-30-00,2
2,01-00-00,0
3,01-30-00,0
4,02-00-00,1
5,02-30-00,1
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,1
14,07-00-00,13
15,07-30-00,38
16,08-00-00,39
17,08-30-00,61
18,09-00-00,76
19,09-30-00,59
20,10-00-00,48
21,10-30-00,43
22,11-00-00,53
23,11-30-00,80
24,12-00-00,116
25,12-30-00,89
26,13-00-00,85
27,13-30-00,71
28,14-00-00,44
29,14-30-00,38
30,15-00-00,60
31,15-30-00,52
32,16-00-00,74
33,16-30-00,112
34,17-00-00,176
35,17-30-00,175
36,18-00-00,177
37,18-30-00,120
38,19-00-00,104
39,19-30-00,70
40,20-00-00,46
41,20-30-00,28
42,21-00-00,26
43,21-30-00,49
44,22-00-00,25
45,22-30-00,40
46,23-00-00,18
47,23-30-00,10
