,time,value
0,00-00-00,10
1,00-30-00,5
2,01-00-00,12
3,01-30-00,6
4,02-00-00,4
5,02-30-00,3
6,03-00-00,1
7,03-30-00,0
8,04-00-00,1
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,5
13,06-30-00,6
14,07-00-00,12
15,07-30-00,21
16,08-00-00,33
17,08-30-00,44
18,09-00-00,27
19,09-30-00,46
20,10-00-00,25
21,10-30-00,25
22,11-00-00,29
23,11-30-00,42
24,12-00-00,32
25,12-30-00,24
26,13-00-00,33
27,13-30-00,28
28,14-00-00,21
29,14-30-00,14
30,15-00-00,33
31,15-30-00,34
32,16-00-00,39
33,16-30-00,32
34,17-00-00,38
35,17-30-00,46
36,18-00-00,74
37,18-30-00,63
38,19-00-00,56
39,19-30-00,59
40,20-00-00,55
41,20-30-00,60
42,21-00-00,55
43,21-30-00,68
44,22-00-00,34
45,22-30-00,49
46,23-00-00,19
47,23-30-00,16
