,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,2
6,03-00-00,7
7,03-30-00,2
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,11
13,06-30-00,5
14,07-00-00,9
15,07-30-00,41
16,08-00-00,19
17,08-30-00,32
18,09-00-00,17
19,09-30-00,38
20,10-00-00,12
21,10-30-00,4
22,11-00-00,3
23,11-30-00,3
24,12-00-00,3
25,12-30-00,0
26,13-00-00,0
27,13-30-00,2
28,14-00-00,0
29,14-30-00,7
30,15-00-00,1
31,15-30-00,19
32,16-00-00,6
33,16-30-00,8
34,17-00-00,16
35,17-30-00,26
36,18-00-00,61
37,18-30-00,19
38,19-00-00,21
39,19-30-00,48
40,20-00-00,27
41,20-30-00,37
42,21-00-00,59
43,21-30-00,46
44,22-00-00,49
45,22-30-00,54
46,23-00-00,47
47,23-30-00,40
