,time,value
0,00-00-00,4
1,00-30-00,3
2,01-00-00,5
3,01-30-00,2
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,2
14,07-00-00,20
15,07-30-00,51
16,08-00-00,105
17,08-30-00,130
18,09-00-00,120
19,09-30-00,138
20,10-00-00,84
21,10-30-00,75
22,11-00-00,81
23,11-30-00,93
24,12-00-00,107
25,12-30-00,125
26,13-00-00,82
27,13-30-00,81
28,14-00-00,76
29,14-30-00,36
30,15-00-00,43
31,15-30-00,29
32,16-00-00,49
33,16-30-00,67
34,17-00-00,79
35,17-30-00,134
36,18-00-00,168
37,18-30-00,143
38,19-00-00,100
39,19-30-00,71
40,20-00-00,61
41,20-30-00,50
42,21-00-00,87
43,21-30-00,57
44,22-00-00,71
45,22-30-00,52
46,23-00-00,40
47,23-30-00,11
