,time,value
0,00-00-00,9
1,00-30-00,16
2,01-00-00,11
3,01-30-00,4
4,02-00-00,2
5,02-30-00,2
6,03-00-00,0
7,03-30-00,2
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,3
13,06-30-00,3
14,07-00-00,20
15,07-30-00,52
16,08-00-00,135
17,08-30-00,162
18,09-00-00,106
19,09-30-00,90
20,10-00-00,83
21,10-30-00,80
22,11-00-00,72
23,11-30-00,132
24,12-00-00,107
25,12-30-00,96
26,13-00-00,96
27,13-30-00,167
28,14-00-00,69
29,14-30-00,68
30,15-00-00,130
31,15-30-00,84
32,16-00-00,75
33,16-30-00,57
34,17-00-00,96
35,17-30-00,109
36,18-00-00,191
37,18-30-00,145
38,19-00-00,108
39,19-30-00,93
40,20-00-00,63
41,20-30-00,71
42,21-00-00,72
43,21-30-00,65
44,22-00-00,76
45,22-30-00,57
46,23-00-00,44
47,23-30-00,16
