,time,value
0,00-00-00,0
1,00-30-00,2
2,01-00-00,2
3,01-30-00,2
4,02-00-00,3
5,02-30-00,0
6,03-00-00,0
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,0
14,07-00-00,3
15,07-30-00,15
16,08-00-00,21
17,08-30-00,38
18,09-00-00,35
19,09-30-00,13
20,10-00-00,20
21,10-30-00,29
22,11-00-00,33
23,11-30-00,38
24,12-00-00,44
25,12-30-00,38
26,13-00-00,3
27,13-30-00,4
28,14-00-00,25
29,14-30-00,29
30,15-00-00,21
31,15-30-00,51
32,16-00-00,22
33,16-30-00,39
34,17-00-00,47
35,17-30-00,43
36,18-00-00,89
37,18-30-00,59
38,19-00-00,59
39,19-30-00,65
40,20-00-00,29
41,20-30-00,32
42,21-00-00,25
43,21-30-00,35
44,22-00-00,18
45,22-30-00,12
46,23-00-00,9
47,23-30-00,9
