,time,value
0,00-00-00,4
1,00-30-00,2
2,01-00-00,3
3,01-30-00,1
4,02-00-00,2
5,02-30-00,0
6,03-00-00,2
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,2
12,06-00-00,1
13,06-30-00,10
14,07-00-00,26
15,07-30-00,66
16,08-00-00,198
17,08-30-00,230
18,09-00-00,157
19,09-30-00,133
20,10-00-00,102
21,10-30-00,57
22,11-00-00,81
23,11-30-00,103
24,12-00-00,137
25,12-30-00,159
26,13-00-00,82
27,13-30-00,64
28,14-00-00,81
29,14-30-00,53
30,15-00-00,63
31,15-30-00,93
32,16-00-00,60
33,16-30-00,68
34,17-00-00,128
35,17-30-00,167
36,18-00-00,254
37,18-30-00,220
38,19-00-00,191
39,19-30-00,128
40,20-00-00,103
41,20-30-00,88
42,21-00-00,105
43,21-30-00,99
44,22-00-00,63
45,22-30-00,61
46,23-00-00,23
47,23-30-00,22
