,time,value
0,00-00-00,2
1,00-30-00,2
2,01-00-00,0
3,01-30-00,2
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,1
13,06-30-00,1
14,07-00-00,7
15,07-30-00,13
16,08-00-00,29
17,08-30-00,25
18,09-00-00,26
19,09-30-00,28
20,10-00-00,13
21,10-30-00,19
22,11-00-00,16
23,11-30-00,19
24,12-00-00,36
25,12-30-00,41
26,13-00-00,24
27,13-30-00,31
28,14-00-00,34
29,14-30-00,24
30,15-00-00,22
31,15-30-00,37
32,16-00-00,28
33,16-30-00,38
34,17-00-00,57
35,17-30-00,98
36,18-00-00,135
37,18-30-00,116
38,19-00-00,74
39,19-30-00,73
40,20-00-00,55
41,20-30-00,78
42,21-00-00,47
43,21-30-00,60
44,22-00-00,57
45,22-30-00,29
46,23-00-00,34
47,23-30-00,11
