,time,value
0,00-00-00,1
1,00-30-00,0
2,01-00-00,2
3,01-30-00,2
4,02-00-00,1
5,02-30-00,1
6,03-00-00,0
7,03-30-00,0
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,1
14,07-00-00,4
15,07-30-00,7
16,08-00-00,21
17,08-30-00,22
18,09-00-00,7
19,09-30-00,9
20,10-00-00,9
21,10-30-00,14
22,11-00-00,50
23,11-30-00,46
24,12-00-00,51
25,12-30-00,29
26,13-00-00,14
27,13-30-00,13
28,14-00-00,17
29,14-30-00,17
30,15-00-00,30
31,15-30-00,57
32,16-00-00,16
33,16-30-00,30
34,17-00-00,37
35,17-30-00,46
36,18-00-00,89
37,18-30-00,82
38,19-00-00,96
39,19-30-00,80
40,20-00-00,41
41,20-30-00,24
42,21-00-00,46
43,21-30-00,44
44,22-00-00,25
45,22-30-00,30
46,23-00-00,18
47,23-30-00,1
