,time,value
0,00-00-00,2
1,00-30-00,6
2,01-00-00,3
3,01-30-00,0
4,02-00-00,1
5,02-30-00,1
6,03-00-00,1
7,03-30-00,0
8,04-00-00,3
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,4
13,06-30-00,5
14,07-00-00,11
15,07-30-00,87
16,08-00-00,73
17,08-30-00,71
18,09-00-00,52
19,09-30-00,66
20,10-00-00,29
21,10-30-00,33
22,11-00-00,50
23,11-30-00,72
24,12-00-00,39
25,12-30-00,39
26,13-00-00,40
27,13-30-00,66
28,14-00-00,33
29,14-30-00,37
30,15-00-00,43
31,15-30-00,47
32,16-00-00,25
33,16-30-00,27
34,17-00-00,31
35,17-30-00,120
36,18-00-00,75
37,18-30-00,84
38,19-00-00,38
39,19-30-00,72
40,20-00-00,42
41,20-30-00,53
42,21-00-00,60
43,21-30-00,83
44,22-00-00,38
45,22-30-00,29
46,23-00-00,26
47,23-30-00,8
