,time,value
0,00-00-00,8
1,00-30-00,4
2,01-00-00,1
3,01-30-00,0
4,02-00-00,2
5,02-30-00,1
6,03-00-00,1
7,03-30-00,0
8,04-00-00,2
9,04-30-00,0
10,05-00-00,2
11,05-30-00,0
12,06-00-00,5
13,06-30-00,6
14,07-00-00,17
15,07-30-00,113
16,08-00-00,102
17,08-30-00,92
18,09-00-00,55
19,09-30-00,98
20,10-00-00,41
21,10-30-00,39
22,11-00-00,36
23,11-30-00,114
24,12-00-00,60
25,12-30-00,50
26,13-00-00,38
27,13-30-00,75
28,14-00-00,61
29,14-30-00,61
30,15-00-00,47
31,15-30-00,73
32,16-00-00,45
33,16-30-00,45
34,17-00-00,65
35,17-30-00,151
36,18-00-00,140
37,18-30-00,123
38,19-00-00,79
39,19-30-00,62
40,20-00-00,41
41,20-30-00,71
42,21-00-00,66
43,21-30-00,83
44,22-00-00,35
45,22-30-00,24
46,23-00-00,22
47,23-30-00,8
