,time,value
0,00-00-00,3
1,00-30-00,5
2,01-00-00,3
3,01-30-00,3
4,02-00-00,0
5,02-30-00,3
6,03-00-00,2
7,03-30-00,2
8,04-00-00,3
9,04-30-00,1
10,05-00-00,1
11,05-30-00,5
12,06-00-00,2
13,06-30-00,4
14,07-00-00,22
15,07-30-00,53
16,08-00-00,100
17,08-30-00,117
18,09-00-00,127
19,09-30-00,77
20,10-00-00,26
21,10-30-00,45
22,11-00-00,16
23,11-30-00,21
24,12-00-00,21
25,12-30-00,16
26,13-00-00,15
27,13-30-00,27
28,14-00-00,17
29,14-30-00,12
30,15-00-00,8
31,15-30-00,20
32,16-00-00,23
33,16-30-00,28
34,17-00-00,32
35,17-30-00,59
36,18-00-00,65
37,18-30-00,76
38,19-00-00,37
39,19-30-00,35
40,20-00-00,29
41,20-30-00,24
42,21-00-00,26
43,21-30-00,28
44,22-00-00,30
45,22-30-00,19
46,23-00-00,10
47,23-30-00,7
