,time,value
0,00-00-00,5
1,00-30-00,5
2,01-00-00,6
3,01-30-00,9
4,02-00-00,3
5,02-30-00,1
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,4
11,05-30-00,0
12,06-00-00,4
13,06-30-00,6
14,07-00-00,27
15,07-30-00,46
16,08-00-00,115
17,08-30-00,169
18,09-00-00,166
19,09-30-00,159
20,10-00-00,125
21,10-30-00,101
22,11-00-00,60
23,11-30-00,120
24,12-00-00,128
25,12-30-00,146
26,13-00-00,108
27,13-30-00,153
28,14-00-00,94
29,14-30-00,77
30,15-00-00,73
31,15-30-00,61
32,16-00-00,62
33,16-30-00,77
34,17-00-00,100
35,17-30-00,126
36,18-00-00,151
37,18-30-00,108
38,19-00-00,73
39,19-30-00,55
40,20-00-00,49
41,20-30-00,47
42,21-00-00,29
43,21-30-00,41
44,22-00-00,76
45,22-30-00,47
46,23-00-00,26
47,23-30-00,3
