,time,value
0,00-00-00,15
1,00-30-00,10
2,01-00-00,9
3,01-30-00,11
4,02-00-00,1
5,02-30-00,1
6,03-00-00,1
7,03-30-00,2
8,04-00-00,1
9,04-30-00,0
10,05-00-00,1
11,05-30-00,1
12,06-00-00,1
13,06-30-00,5
14,07-00-00,19
15,07-30-00,69
16,08-00-00,172
17,08-30-00,168
18,09-00-00,112
19,09-30-00,104
20,10-00-00,69
21,10-30-00,81
22,11-00-00,61
23,11-30-00,107
24,12-00-00,137
25,12-30-00,98
26,13-00-00,44
27,13-30-00,89
28,14-00-00,74
29,14-30-00,73
30,15-00-00,76
31,15-30-00,93
32,16-00-00,82
33,16-30-00,84
34,17-00-00,84
35,17-30-00,115
36,18-00-00,197
37,18-30-00,152
38,19-00-00,137
39,19-30-00,104
40,20-00-00,54
41,20-30-00,85
42,21-00-00,65
43,21-30-00,58
44,22-00-00,44
45,22-30-00,49
46,23-00-00,63
47,23-30-00,57
