,time,value
0,00-00-00,10
1,00-30-00,1
2,01-00-00,1
3,01-30-00,3
4,02-00-00,1
5,02-30-00,3
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,2
10,05-00-00,1
11,05-30-00,4
12,06-00-00,1
13,06-30-00,5
14,07-00-00,15
15,07-30-00,44
16,08-00-00,113
17,08-30-00,125
18,09-00-00,87
19,09-30-00,93
20,10-00-00,71
21,10-30-00,35
22,11-00-00,47
23,11-30-00,42
24,12-00-00,50
25,12-30-00,108
26,13-00-00,85
27,13-30-00,128
28,14-00-00,65
29,14-30-00,44
30,15-00-00,46
31,15-30-00,49
32,16-00-00,57
33,16-30-00,45
34,17-00-00,79
35,17-30-00,134
36,18-00-00,206
37,18-30-00,161
38,19-00-00,114
39,19-30-00,81
40,20-00-00,62
41,20-30-00,62
42,21-00-00,65
43,21-30-00,71
44,22-00-00,56
45,22-30-00,23
46,23-00-00,19
47,23-30-00,6
