,time,value
0,00-00-00,12
1,00-30-00,19
2,01-00-00,1
3,01-30-00,4
4,02-00-00,4
5,02-30-00,1
6,03-00-00,3
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,2
14,07-00-00,8
15,07-30-00,51
16,08-00-00,173
17,08-30-00,248
18,09-00-00,296
19,09-30-00,262
20,10-00-00,146
21,10-30-00,116
22,11-00-00,107
23,11-30-00,168
24,12-00-00,224
25,12-30-00,226
26,13-00-00,193
27,13-30-00,181
28,14-00-00,124
29,14-30-00,154
30,15-00-00,113
31,15-30-00,88
32,16-00-00,82
33,16-30-00,107
34,17-00-00,166
35,17-30-00,191
36,18-00-00,234
37,18-30-00,278
38,19-00-00,236
39,19-30-00,306
40,20-00-00,171
41,20-30-00,112
42,21-00-00,107
43,21-30-00,79
44,22-00-00,76
45,22-30-00,85
46,23-00-00,55
47,23-30-00,23
