,time,value
0,00-00-00,8
1,00-30-00,4
2,01-00-00,4
3,01-30-00,1
4,02-00-00,2
5,02-30-00,2
6,03-00-00,2
7,03-30-00,4
8,04-00-00,3
9,04-30-00,2
10,05-00-00,0
11,05-30-00,1
12,06-00-00,2
13,06-30-00,2
14,07-00-00,17
15,07-30-00,78
16,08-00-00,121
17,08-30-00,97
18,09-00-00,76
19,09-30-00,132
20,10-00-00,58
21,10-30-00,51
22,11-00-00,66
23,11-30-00,94
24,12-00-00,60
25,12-30-00,47
26,13-00-00,41
27,13-30-00,106
28,14-00-00,40
29,14-30-00,67
30,15-00-00,36
31,15-30-00,109
32,16-00-00,40
33,16-30-00,57
34,17-00-00,60
35,17-30-00,83
36,18-00-00,92
37,18-30-00,69
38,19-00-00,54
39,19-30-00,42
40,20-00-00,39
41,20-30-00,71
42,21-00-00,50
43,21-30-00,94
44,22-00-00,46
45,22-30-00,41
46,23-00-00,23
47,23-30-00,9
