,time,value
0,00-00-00,12
1,00-30-00,5
2,01-00-00,5
3,01-30-00,5
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,1
8,04-00-00,1
9,04-30-00,1
10,05-00-00,0
11,05-30-00,2
12,06-00-00,0
13,06-30-00,5
14,07-00-00,7
15,07-30-00,85
16,08-00-00,108
17,08-30-00,76
18,09-00-00,53
19,09-30-00,157
20,10-00-00,47
21,10-30-00,43
22,11-00-00,89
23,11-30-00,143
24,12-00-00,68
25,12-30-00,59
26,13-00-00,50
27,13-30-00,187
28,14-00-00,94
29,14-30-00,84
30,15-00-00,67
31,15-30-00,82
32,16-00-00,66
33,16-30-00,51
34,17-00-00,60
35,17-30-00,67
36,18-00-00,113
37,18-30-00,78
38,19-00-00,42
39,19-30-00,42
40,20-00-00,42
41,20-30-00,76
42,21-00-00,39
43,21-30-00,66
44,22-00-00,46
45,22-30-00,32
46,23-00-00,28
47,23-30-00,12
