,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,1
5,02-30-00,2
6,03-00-00,0
7,03-30-00,0
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,2
12,06-00-00,0
13,06-30-00,1
14,07-00-00,10
15,07-30-00,17
16,08-00-00,56
17,08-30-00,144
18,09-00-00,92
19,09-30-00,74
20,10-00-00,49
21,10-30-00,40
22,11-00-00,55
23,11-30-00,91
24,12-00-00,91
25,12-30-00,112
26,13-00-00,66
27,13-30-00,72
28,14-00-00,32
29,14-30-00,35
30,15-00-00,35
31,15-30-00,51
32,16-00-00,68
33,16-30-00,75
34,17-00-00,161
35,17-30-00,117
36,18-00-00,115
37,18-30-00,79
38,19-00-00,59
39,19-30-00,38
40,20-00-00,33
41,20-30-00,30
42,21-00-00,46
43,21-30-00,39
44,22-00-00,30
45,22-30-00,26
46,23-00-00,8
47,23-30-00,2
