,time,value
0,00-00-00,1
1,00-30-00,3
2,01-00-00,0
3,01-30-00,0
4,02-00-00,1
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,2
11,05-30-00,0
12,06-00-00,3
13,06-30-00,1
14,07-00-00,7
15,07-30-00,23
16,08-00-00,15
17,08-30-00,35
18,09-00-00,28
19,09-30-00,51
20,10-00-00,43
21,10-30-00,31
22,11-00-00,40
23,11-30-00,89
24,12-00-00,70
25,12-30-00,52
26,13-00-00,33
27,13-30-00,101
28,14-00-00,40
29,14-30-00,36
30,15-00-00,43
31,15-30-00,50
32,16-00-00,18
33,16-30-00,57
34,17-00-00,79
35,17-30-00,95
36,18-00-00,56
37,18-30-00,42
38,19-00-00,40
39,19-30-00,31
40,20-00-00,30
41,20-30-00,18
42,21-00-00,39
43,21-30-00,25
44,22-00-00,34
45,22-30-00,18
46,23-00-00,9
47,23-30-00,7
