,time,value
0,00-00-00,3
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,2
10,05-00-00,2
11,05-30-00,5
12,06-00-00,0
13,06-30-00,1
14,07-00-00,4
15,07-30-00,5
16,08-00-00,10
17,08-30-00,20
18,09-00-00,4
19,09-30-00,13
20,10-00-00,5
21,10-30-00,23
22,11-00-00,17
23,11-30-00,20
24,12-00-00,25
25,12-30-00,34
26,13-00-00,17
27,13-30-00,15
28,14-00-00,7
29,14-30-00,21
30,15-00-00,37
31,15-30-00,16
32,16-00-00,14
33,16-30-00,31
34,17-00-00,42
35,17-30-00,35
36,18-00-00,75
37,18-30-00,24
38,19-00-00,24
39,19-30-00,32
40,20-00-00,18
41,20-30-00,20
42,21-00-00,14
43,21-30-00,23
44,22-00-00,6
45,22-30-00,6
46,23-00-00,9
47,23-30-00,1
