,time,value
0,00-00-00,1
1,00-30-00,6
2,01-00-00,0
3,01-30-00,0
4,02-00-00,1
5,02-30-00,0
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,0
13,06-30-00,1
14,07-00-00,1
15,07-30-00,1
16,08-00-00,6
17,08-30-00,7
18,09-00-00,6
19,09-30-00,10
20,10-00-00,4
21,10-30-00,1
22,11-00-00,8
23,11-30-00,11
24,12-00-00,15
25,12-30-00,19
26,13-00-00,7
27,13-30-00,8
28,14-00-00,6
29,14-30-00,7
30,15-00-00,8
31,15-30-00,11
32,16-00-00,10
33,16-30-00,9
34,17-00-00,26
35,17-30-00,48
36,18-00-00,42
37,18-30-00,44
38,19-00-00,21
39,19-30-00,17
40,20-00-00,4
41,20-30-00,9
42,21-00-00,13
43,21-30-00,18
44,22-00-00,7
45,22-30-00,11
46,23-00-00,9
47,23-30-00,7
